Negative,Positive,All,negative_perc,positive_perc
56,86,142,39.436619718309856,60.56338028169014
74,122,196,37.755102040816325,62.244897959183675
53,115,168,31.547619047619047,68.45238095238095
11,26,37,29.72972972972973,70.27027027027027
51,171,222,22.972972972972975,77.02702702702703
36,118,154,23.376623376623375,76.62337662337663
10,12,22,45.45454545454545,54.54545454545454
148,316,464,31.896551724137932,68.10344827586206
15,12,27,55.55555555555556,44.44444444444444
48,46,94,51.06382978723404,48.93617021276596
9,109,118,7.627118644067797,92.37288135593221
37,219,256,14.453125,85.546875
8,23,31,25.806451612903224,74.19354838709677
157,256,413,38.01452784503632,61.98547215496368
12,72,84,14.285714285714285,85.71428571428571
34,11,45,75.55555555555556,24.444444444444443
21,51,72,29.166666666666668,70.83333333333334
14,30,44,31.818181818181817,68.18181818181817
59,157,216,27.314814814814813,72.68518518518519
90,283,373,24.128686327077748,75.87131367292224
134,324,458,29.257641921397383,70.74235807860262
66,210,276,23.91304347826087,76.08695652173914
36,230,266,13.533834586466165,86.46616541353383
31,161,192,16.145833333333336,83.85416666666666
14,76,90,15.555555555555555,84.44444444444444
26,174,200,13.0,87.0
13,54,67,19.402985074626866,80.59701492537313
43,85,128,33.59375,66.40625
19,31,50,38.0,62.0
23,192,215,10.69767441860465,89.30232558139535
59,85,144,40.97222222222222,59.02777777777778
7,44,51,13.725490196078432,86.27450980392157
8,59,67,11.940298507462686,88.05970149253731
10,134,144,6.944444444444445,93.05555555555556
6,30,36,16.666666666666664,83.33333333333334
9,23,32,28.125,71.875
24,69,93,25.806451612903224,74.19354838709677
11,94,105,10.476190476190476,89.52380952380953
13,24,37,35.13513513513514,64.86486486486487
83,122,205,40.487804878048784,59.512195121951216
15,40,55,27.27272727272727,72.72727272727273
34,187,221,15.384615384615385,84.61538461538461
62,165,227,27.312775330396477,72.68722466960352
6,15,21,28.57142857142857,71.42857142857143
58,312,370,15.675675675675677,84.32432432432432
78,427,505,15.445544554455445,84.55445544554455
12,11,23,52.17391304347826,47.82608695652174
58,151,209,27.751196172248804,72.24880382775119
59,198,257,22.957198443579767,77.04280155642024
134,164,298,44.966442953020135,55.033557046979865
90,94,184,48.91304347826087,51.08695652173913
41,92,133,30.82706766917293,69.17293233082707
12,78,90,13.333333333333334,86.66666666666667
49,45,94,52.12765957446809,47.87234042553192
15,77,92,16.304347826086957,83.69565217391305
56,80,136,41.17647058823529,58.82352941176471
5,41,46,10.869565217391305,89.13043478260869
37,142,179,20.670391061452513,79.3296089385475
99,248,347,28.530259365994237,71.46974063400576
35,80,115,30.434782608695656,69.56521739130434
32,79,111,28.82882882882883,71.17117117117117
42,184,226,18.58407079646018,81.41592920353983
98,120,218,44.95412844036697,55.04587155963303
61,72,133,45.86466165413533,54.13533834586466
25,39,64,39.0625,60.9375
14,29,43,32.55813953488372,67.44186046511628
76,154,230,33.04347826086956,66.95652173913044
40,99,139,28.776978417266186,71.22302158273382
49,98,147,33.33333333333333,66.66666666666666
41,262,303,13.531353135313532,86.46864686468648
34,185,219,15.52511415525114,84.47488584474885
73,72,145,50.3448275862069,49.6551724137931
5,17,22,22.727272727272727,77.27272727272727
2,26,28,7.142857142857142,92.85714285714286
68,67,135,50.37037037037037,49.629629629629626
60,276,336,17.857142857142858,82.14285714285714
39,48,87,44.827586206896555,55.172413793103445
17,123,140,12.142857142857142,87.85714285714286
23,5,28,82.14285714285714,17.857142857142858
15,125,140,10.714285714285714,89.28571428571429
9,26,35,25.71428571428571,74.28571428571429
13,41,54,24.074074074074073,75.92592592592592
8,76,84,9.523809523809524,90.47619047619048
12,59,71,16.901408450704224,83.09859154929578
34,306,340,10.0,90.0
11,122,133,8.270676691729323,91.72932330827066
15,82,97,15.463917525773196,84.5360824742268
10,34,44,22.727272727272727,77.27272727272727
15,128,143,10.48951048951049,89.5104895104895
135,114,249,54.21686746987952,45.78313253012048
27,181,208,12.980769230769232,87.01923076923077
65,227,292,22.26027397260274,77.73972602739725
70,236,306,22.875816993464053,77.12418300653596
60,108,168,35.714285714285715,64.28571428571429
25,228,253,9.881422924901186,90.11857707509881
61,50,111,54.95495495495496,45.04504504504504
63,88,151,41.72185430463576,58.27814569536424
7,17,24,29.166666666666668,70.83333333333334
40,344,384,10.416666666666668,89.58333333333334
15,49,64,23.4375,76.5625
17,14,31,54.83870967741935,45.16129032258064
14,84,98,14.285714285714285,85.71428571428571
93,90,183,50.81967213114754,49.18032786885246
33,64,97,34.02061855670103,65.97938144329896
72,430,502,14.342629482071715,85.65737051792829
13,158,171,7.602339181286549,92.39766081871345
14,40,54,25.925925925925924,74.07407407407408
16,54,70,22.857142857142858,77.14285714285715
37,153,190,19.473684210526315,80.52631578947368
67,76,143,46.85314685314685,53.14685314685315
74,195,269,27.509293680297397,72.4907063197026
58,368,426,13.615023474178404,86.3849765258216
24,34,58,41.37931034482759,58.620689655172406
82,101,183,44.80874316939891,55.19125683060109
35,176,211,16.587677725118482,83.41232227488152
127,275,402,31.592039800995025,68.40796019900498
29,77,106,27.358490566037734,72.64150943396226
68,132,200,34.0,66.0
133,145,278,47.84172661870504,52.15827338129496
11,25,36,30.555555555555557,69.44444444444444
95,197,292,32.534246575342465,67.46575342465754
14,120,134,10.44776119402985,89.55223880597015
52,343,395,13.164556962025317,86.83544303797468
49,136,185,26.486486486486488,73.51351351351352
48,61,109,44.03669724770643,55.96330275229357
37,88,125,29.599999999999998,70.39999999999999
25,213,238,10.504201680672269,89.49579831932773
12,38,50,24.0,76.0
34,279,313,10.86261980830671,89.1373801916933
18,54,72,25.0,75.0
66,185,251,26.294820717131472,73.70517928286853
33,30,63,52.38095238095239,47.61904761904761
134,157,291,46.04810996563574,53.95189003436426
13,170,183,7.103825136612022,92.89617486338798
53,63,116,45.689655172413794,54.310344827586206
27,33,60,45.0,55.00000000000001
130,109,239,54.39330543933054,45.60669456066946
51,211,262,19.46564885496183,80.53435114503816
11,29,40,27.500000000000004,72.5
34,244,278,12.23021582733813,87.76978417266187
89,127,216,41.2037037037037,58.79629629629629
66,212,278,23.741007194244602,76.2589928057554
30,177,207,14.492753623188406,85.5072463768116
14,14,28,50.0,50.0
31,75,106,29.245283018867923,70.75471698113208
16,146,162,9.876543209876543,90.12345679012346
45,132,177,25.423728813559322,74.57627118644068
40,66,106,37.735849056603776,62.264150943396224
50,197,247,20.242914979757085,79.75708502024291
109,178,287,37.97909407665505,62.02090592334495
82,232,314,26.11464968152866,73.88535031847134
25,79,104,24.03846153846154,75.96153846153845
47,245,292,16.095890410958905,83.9041095890411
69,288,357,19.327731092436977,80.67226890756302
60,218,278,21.58273381294964,78.41726618705036
15,16,31,48.38709677419355,51.61290322580645
35,151,186,18.817204301075268,81.18279569892472
79,88,167,47.30538922155689,52.69461077844312
21,75,96,21.875,78.125
57,136,193,29.533678756476682,70.46632124352331
31,189,220,14.09090909090909,85.9090909090909
45,221,266,16.917293233082706,83.0827067669173
57,72,129,44.18604651162791,55.81395348837209
13,10,23,56.52173913043478,43.47826086956522
22,163,185,11.891891891891893,88.10810810810811
28,143,171,16.374269005847953,83.62573099415205
19,142,161,11.801242236024844,88.19875776397515
14,82,96,14.583333333333334,85.41666666666666
94,171,265,35.471698113207545,64.52830188679245
28,94,122,22.950819672131146,77.04918032786885
21,36,57,36.84210526315789,63.1578947368421
4,27,31,12.903225806451612,87.09677419354838
25,153,178,14.04494382022472,85.95505617977528
38,33,71,53.52112676056338,46.478873239436616
14,115,129,10.852713178294573,89.14728682170544
16,103,119,13.445378151260504,86.5546218487395
2,20,22,9.090909090909092,90.9090909090909
12,61,73,16.43835616438356,83.56164383561644
11,57,68,16.176470588235293,83.82352941176471
16,107,123,13.008130081300814,86.99186991869918
30,159,189,15.873015873015872,84.12698412698413
32,304,336,9.523809523809524,90.47619047619048
17,38,55,30.909090909090907,69.0909090909091
12,59,71,16.901408450704224,83.09859154929578
28,77,105,26.666666666666668,73.33333333333333
29,83,112,25.892857142857146,74.10714285714286
11,192,203,5.41871921182266,94.58128078817734
10,15,25,40.0,60.0
36,135,171,21.052631578947366,78.94736842105263
6,24,30,20.0,80.0
55,319,374,14.705882352941178,85.29411764705883
50,267,317,15.772870662460567,84.22712933753942
33,54,87,37.93103448275862,62.06896551724138
76,316,392,19.387755102040817,80.61224489795919
37,198,235,15.74468085106383,84.25531914893617
14,25,39,35.8974358974359,64.1025641025641
9,25,34,26.47058823529412,73.52941176470588
60,122,182,32.967032967032964,67.03296703296702
27,92,119,22.689075630252102,77.31092436974791
12,15,27,44.44444444444444,55.55555555555556
11,50,61,18.0327868852459,81.9672131147541
26,28,54,48.148148148148145,51.85185185185185
59,68,127,46.45669291338583,53.54330708661418
41,36,77,53.246753246753244,46.75324675324675
43,249,292,14.726027397260275,85.27397260273972
11,16,27,40.74074074074074,59.25925925925925
41,82,123,33.33333333333333,66.66666666666666
11,105,116,9.482758620689655,90.51724137931035
37,232,269,13.754646840148698,86.2453531598513
12,51,63,19.047619047619047,80.95238095238095
9,43,52,17.307692307692307,82.6923076923077
10,88,98,10.204081632653061,89.79591836734694
29,158,187,15.508021390374333,84.49197860962568
16,84,100,16.0,84.0
31,315,346,8.959537572254336,91.04046242774567
27,67,94,28.723404255319153,71.27659574468085
49,41,90,54.44444444444444,45.55555555555556
33,128,161,20.496894409937887,79.5031055900621
13,89,102,12.745098039215685,87.25490196078431
10,17,27,37.03703703703704,62.96296296296296
26,129,155,16.7741935483871,83.22580645161291
14,40,54,25.925925925925924,74.07407407407408
63,63,126,50.0,50.0
27,88,115,23.47826086956522,76.52173913043478
31,216,247,12.550607287449392,87.4493927125506
32,39,71,45.07042253521127,54.929577464788736
18,131,149,12.080536912751679,87.91946308724832
20,29,49,40.816326530612244,59.183673469387756
5,28,33,15.151515151515152,84.84848484848484
20,107,127,15.748031496062993,84.25196850393701
18,201,219,8.21917808219178,91.78082191780823
11,28,39,28.205128205128204,71.7948717948718
30,208,238,12.605042016806722,87.39495798319328
41,125,166,24.69879518072289,75.30120481927712
15,210,225,6.666666666666667,93.33333333333333
59,368,427,13.817330210772832,86.18266978922716
70,62,132,53.03030303030303,46.96969696969697
92,137,229,40.174672489082965,59.82532751091703
15,25,40,37.5,62.5
41,127,168,24.404761904761905,75.59523809523809
60,76,136,44.11764705882353,55.88235294117647
29,85,114,25.438596491228072,74.56140350877193
22,24,46,47.82608695652174,52.17391304347826
107,112,219,48.858447488584474,51.141552511415526
26,147,173,15.028901734104046,84.97109826589595
13,13,26,50.0,50.0
12,88,100,12.0,88.0
45,223,268,16.791044776119403,83.2089552238806
28,140,168,16.666666666666664,83.33333333333334
87,162,249,34.93975903614458,65.06024096385542
62,87,149,41.61073825503356,58.38926174496645
8,36,44,18.181818181818183,81.81818181818183
45,342,387,11.627906976744185,88.37209302325581
24,98,122,19.672131147540984,80.32786885245902
34,236,270,12.592592592592592,87.4074074074074
69,177,246,28.04878048780488,71.95121951219512
21,14,35,60.0,40.0
16,160,176,9.090909090909092,90.9090909090909
10,51,61,16.39344262295082,83.60655737704919
34,265,299,11.37123745819398,88.62876254180601
25,123,148,16.89189189189189,83.1081081081081
25,151,176,14.204545454545455,85.79545454545455
14,61,75,18.666666666666668,81.33333333333333
23,144,167,13.77245508982036,86.22754491017965
24,135,159,15.09433962264151,84.90566037735849
64,156,220,29.09090909090909,70.9090909090909
56,311,367,15.258855585831062,84.74114441416893
88,115,203,43.34975369458128,56.65024630541872
20,137,157,12.738853503184714,87.26114649681529
32,178,210,15.238095238095239,84.76190476190476
30,220,250,12.0,88.0
67,176,243,27.572016460905353,72.42798353909465
8,16,24,33.33333333333333,66.66666666666666
9,103,112,8.035714285714286,91.96428571428571
11,24,35,31.428571428571427,68.57142857142857
29,46,75,38.666666666666664,61.33333333333333
66,171,237,27.848101265822784,72.15189873417721
14,74,88,15.909090909090908,84.0909090909091
40,262,302,13.245033112582782,86.75496688741721
46,195,241,19.08713692946058,80.91286307053942
43,233,276,15.579710144927535,84.42028985507247
25,65,90,27.77777777777778,72.22222222222221
32,87,119,26.89075630252101,73.10924369747899
8,97,105,7.6190476190476195,92.38095238095238
26,38,64,40.625,59.375
21,213,234,8.974358974358974,91.02564102564102
47,202,249,18.87550200803213,81.12449799196787
9,29,38,23.684210526315788,76.31578947368422
66,300,366,18.0327868852459,81.9672131147541
10,68,78,12.82051282051282,87.17948717948718
18,17,35,51.42857142857142,48.57142857142857
29,153,182,15.934065934065933,84.06593406593407
79,140,219,36.07305936073059,63.926940639269404
64,98,162,39.50617283950617,60.49382716049383
11,33,44,25.0,75.0
18,92,110,16.363636363636363,83.63636363636363
13,51,64,20.3125,79.6875
95,268,363,26.170798898071624,73.82920110192838
19,196,215,8.837209302325581,91.16279069767442
37,57,94,39.361702127659576,60.63829787234043
55,210,265,20.754716981132077,79.24528301886792
10,28,38,26.31578947368421,73.68421052631578
22,34,56,39.285714285714285,60.71428571428571
12,31,43,27.906976744186046,72.09302325581395
27,193,220,12.272727272727273,87.72727272727273
53,63,116,45.689655172413794,54.310344827586206
56,71,127,44.09448818897638,55.90551181102362
9,12,21,42.857142857142854,57.14285714285714
65,278,343,18.950437317784257,81.04956268221575
26,103,129,20.155038759689923,79.84496124031007
9,102,111,8.108108108108109,91.8918918918919
21,62,83,25.301204819277107,74.69879518072288
51,208,259,19.69111969111969,80.3088803088803
17,113,130,13.076923076923078,86.92307692307692
50,76,126,39.682539682539684,60.317460317460316
30,115,145,20.689655172413794,79.3103448275862
88,206,294,29.931972789115648,70.06802721088435
49,103,152,32.23684210526316,67.76315789473685
43,255,298,14.429530201342283,85.57046979865773
26,105,131,19.84732824427481,80.1526717557252
23,84,107,21.49532710280374,78.50467289719626
19,60,79,24.050632911392405,75.9493670886076
22,37,59,37.28813559322034,62.71186440677966
31,130,161,19.25465838509317,80.74534161490683
5,59,64,7.8125,92.1875
38,166,204,18.627450980392158,81.37254901960785
45,200,245,18.367346938775512,81.63265306122449
14,153,167,8.383233532934131,91.61676646706587
59,300,359,16.434540389972145,83.56545961002786
36,155,191,18.848167539267017,81.15183246073299
19,161,180,10.555555555555555,89.44444444444444
56,124,180,31.11111111111111,68.88888888888889
69,223,292,23.63013698630137,76.36986301369863
7,48,55,12.727272727272727,87.27272727272727
66,174,240,27.500000000000004,72.5
72,458,530,13.584905660377359,86.41509433962264
13,122,135,9.62962962962963,90.37037037037037
